region,annee,semaine,temp_moy_c,temp_max_c,temp_min_c,temp_surface_c,pluie_mm,humidite_pct,vent_moy_ms,pression_hpa,humidite_sol_racine,humidite_sol_surface,evapotranspiration_mm,ndvi,lst_jour_c,ndvi_lag2,ndvi_lag4,ndvi_lag8,semaine_sin,semaine_cos,cas_confirmes,pluie_lag2,pluie_lag4,population,strate_risque,saison,indice_vectoriel
TAMBACOUNDA,2023,18,35.13857142857143,43.61142857142857,26.22142857142857,38.19,0.0,27.815714285714286,3.4957142857142856,1.0031714285714286,0.36,0.37,0.0,0.2414961403273957,45.933692077948834,0.2351104238907669,0.2339446661470597,0.2326230225830529,0.8229838658936565,-0.5680647467311556,441.36,0.0,0.0,974000,haute,seche,0.02197674406546839
TAMBACOUNDA,2023,19,34.425714285714285,40.59285714285714,28.217142857142857,36.79714285714285,1.05,32.80714285714286,4.351428571428571,1.0045857142857142,0.36,0.37,0.0,0.2449348830014048,40.57912512703541,0.2380573976533867,0.2321634501281471,0.2336573091106926,0.7485107481711013,-0.663122658240795,441.36,0.0,0.0,974000,haute,seche,0.024462343457669025
TAMBACOUNDA,2023,20,34.94714285714286,41.42857142857143,28.044285714285714,37.55428571428571,0.16,27.448571428571427,3.6585714285714284,1.004357142857143,0.36,0.37,0.0,0.2593730642844409,42.28607501436054,0.2414961403273957,0.2351104238907669,0.2346915956383325,0.6631226582407952,-0.7485107481711012,441.36,0.0,0.0,974000,haute,seche,0.021807444940118062
TAMBACOUNDA,2023,21,35.027142857142856,40.94428571428572,29.21,37.36714285714286,0.37,31.865714285714287,4.244285714285715,1.0045714285714287,0.36,0.37,0.0,0.273811245567477,43.99302490168567,0.2449348830014048,0.2380573976533867,0.2357258821659723,0.5680647467311558,-0.8229838658936564,441.36,1.05,0.0,974000,haute,seche,0.024015568124503364
TAMBACOUNDA,2023,22,35.931428571428576,43.221428571428575,29.367142857142856,38.65571428571429,0.12,31.662857142857142,4.3742857142857146,1.0039857142857143,0.36,0.37,0.0,0.2882494268505131,37.57156233501024,0.2593730642844409,0.2414961403273957,0.2339446661470597,0.46472317204376906,-0.8854560256532096,441.36,0.16,0.0,974000,haute,seche,0.023925428531735096
TAMBACOUNDA,2023,23,35.97857142857143,43.99714285714286,28.214285714285715,39.09142857142857,0.15,30.46857142857143,4.075714285714286,1.0043142857142857,0.36,0.37,0.0,0.359504168534338,35.341866001042185,0.273811245567477,0.2449348830014048,0.2321634501281471,0.35460488704253584,-0.9350162426854147,567.03,0.37,1.05,974000,haute,seche,0.02442915420497207
TAMBACOUNDA,2023,24,31.32857142857143,36.38857142857143,27.01571428571429,32.80714285714286,44.3,63.199999999999996,4.292857142857143,1.005542857142857,0.4014285714285714,0.39285714285714285,0.3079,0.4307589102181628,32.550866075355955,0.2882494268505131,0.2593730642844409,0.2351104238907669,0.23931566428755766,-0.970941817426052,460.51,0.12,0.16,974000,haute,seche,0.039712400897523426
TAMBACOUNDA,2023,25,30.627142857142854,36.355714285714285,26.03,31.90857142857143,21.65,64.87571428571428,4.385714285714285,1.0052857142857143,0.41571428571428565,0.4114285714285714,0.6174000000000001,0.479439182091996,29.58497800616478,0.359504168534338,0.273811245567477,0.2380573976533867,0.12053668025532308,-0.992708874098054,485.64,0.15,0.37,974000,haute,transmission,0.04061679237617645
TAMBACOUNDA,2023,26,29.75,34.871428571428574,25.785714285714285,30.924285714285713,31.47,69.22571428571429,3.4957142857142856,1.0062142857142857,0.42857142857142855,0.42428571428571427,0.8251,0.5281194539658293,32.15839047809475,0.4307589102181628,0.2882494268505131,0.2414961403273957,-3.216245299353273e-16,-1.0,455.72,44.3,0.12,974000,haute,transmission,0.04235016453805449
TAMBACOUNDA,2023,27,29.822857142857142,34.53142857142857,25.78857142857143,30.494285714285716,50.7,71.53999999999999,3.12,1.0066,0.47428571428571425,0.4642857142857143,3.094,0.5308365394074717,28.809080755568,0.479439182091996,0.359504168534338,0.2449348830014048,-0.12053668025532283,-0.992708874098054,459.31,21.65,0.15,974000,haute,transmission,0.04355142466223388
TAMBACOUNDA,2023,28,28.77857142857143,32.85,25.48428571428571,29.135714285714283,71.14,78.11142857142856,2.8085714285714287,1.0058571428571428,0.5042857142857143,0.4942857142857143,4.2401,0.5335536248491141,30.32731833496119,0.5281194539658293,0.4307589102181628,0.2593730642844409,-0.23931566428755746,-0.9709418174260521,5743.36,31.47,44.3,974000,haute,transmission,0.09048839831432672
TAMBACOUNDA,2023,29,28.768571428571427,33.01857142857143,25.28,29.288571428571426,19.67,77.86571428571429,3.472857142857143,1.0071142857142856,0.5014285714285714,0.49714285714285716,5.4782,0.5362707102907565,31.84555591435438,0.5308365394074717,0.479439182091996,0.273811245567477,-0.3546048870425356,-0.9350162426854148,3032.52,50.7,21.65,974000,haute,transmission,0.0678307913335659
TAMBACOUNDA,2023,30,28.125714285714285,31.82857142857143,24.954285714285714,28.414285714285715,44.62,82.42285714285715,2.915714285714286,1.0066285714285714,0.5228571428571429,0.5214285714285715,6.7334,0.5925897404778004,27.321468790566467,0.5335536248491141,0.5281194539658293,0.2882494268505131,-0.46472317204376806,-0.8854560256532101,4207.81,71.14,31.47,974000,haute,transmission,0.07975001629393326
TAMBACOUNDA,2023,31,28.395714285714288,32.402857142857144,25.175714285714285,28.73,14.280000000000001,81.02428571428571,2.59,1.0079428571428573,0.5014285714285714,0.5057142857142857,5.2427,0.6489087706648445,28.219430992916244,0.5362707102907565,0.5308365394074717,0.359504168534338,-0.5680647467311556,-0.8229838658936565,6509.34,19.67,50.7,974000,haute,transmission,0.098295756797148
TAMBACOUNDA,2023,32,28.330000000000002,32.86714285714286,24.810000000000002,28.75,56.08,79.20142857142858,3.565714285714286,1.0055571428571428,0.5,0.5028571428571429,6.4294,0.6648390483410662,29.51088457444185,0.5925897404778004,0.5335536248491141,0.4307589102181628,-0.663122658240795,-0.7485107481711013,8955.68,44.62,71.14,974000,haute,transmission,0.1177206445046086
TAMBACOUNDA,2023,33,27.232857142857142,30.47142857142857,24.38714285714286,27.217142857142857,87.56,87.90857142857143,3.9085714285714284,1.0046714285714287,0.5971428571428571,0.5842857142857143,8.0092,0.680769326017288,21.32423965920168,0.6489087706648445,0.5362707102907565,0.479439182091996,-0.7485107481711011,-0.6631226582407952,2795.54,14.280000000000001,19.67,974000,haute,transmission,0.07058261175464445
TAMBACOUNDA,2023,34,28.354285714285712,32.28,24.951428571428572,28.424285714285713,18.65,83.43714285714285,2.7085714285714286,1.0044714285714285,0.5828571428571429,0.5885714285714286,11.8651,0.666447451539078,26.79702831813453,0.6648390483410662,0.5925897404778004,0.5281194539658293,-0.8229838658936564,-0.5680647467311559,5781.66,56.08,44.62,974000,haute,transmission,0.0934497308798619
TAMBACOUNDA,2023,35,27.284285714285716,30.71,24.39428571428571,27.344285714285714,78.39,87.01857142857143,2.8314285714285714,1.0065285714285714,0.6171428571428572,0.61,9.107099999999999,0.652125577060868,25.38033481570377,0.680769326017288,0.6489087706648445,0.5308365394074717,-0.8854560256532096,-0.4647231720437691,2150.44,87.56,14.280000000000001,974000,haute,transmission,0.06476867783327629
TAMBACOUNDA,2023,36,27.262857142857143,30.639999999999997,24.43,27.24285714285714,57.379999999999995,87.08714285714287,2.4214285714285713,1.0066142857142857,0.6557142857142857,0.65,8.6526,0.6771249117541581,25.11864050967949,0.666447451539078,0.6648390483410662,0.5335536248491141,-0.9350162426854147,-0.3546048870425359,7153.24,18.65,56.08,974000,haute,transmission,0.1064037258091265
TAMBACOUNDA,2023,37,27.142857142857142,30.332857142857144,24.47,27.108571428571427,51.47,88.21285714285715,2.5471428571428576,1.0055285714285715,0.6457142857142858,0.6457142857142858,7.7292000000000005,0.7021242464474482,24.856946203655223,0.652125577060868,0.680769326017288,0.5362707102907565,-0.970941817426052,-0.23931566428755774,10920.89,78.39,87.56,974000,haute,transmission,0.13827257829486142
TAMBACOUNDA,2023,38,28.284285714285716,32.142857142857146,24.414285714285715,28.150000000000002,16.48,81.10714285714286,1.9042857142857144,1.0052571428571428,0.6542857142857142,0.6585714285714286,12.5413,0.7271235811407383,27.77925538490081,0.6771249117541581,0.666447451539078,0.5925897404778004,-0.992708874098054,-0.12053668025532356,2673.46,57.379999999999995,18.65,974000,haute,transmission,0.06648046993221328
TAMBACOUNDA,2023,39,27.71,31.62142857142857,24.65285714285714,27.66,15.34,85.97285714285714,2.17,1.0054,0.6257142857142857,0.6342857142857143,8.0664,0.7051396375148422,27.611367333272764,0.7021242464474482,0.652125577060868,0.6489087706648445,-1.0,-1.8369701987210297e-16,9823.38,51.47,78.39,974000,haute,transmission,0.12817817763397457
TAMBACOUNDA,2023,40,28.18,32.23142857142857,25.06142857142857,27.91714285714286,58.730000000000004,82.66142857142857,1.912857142857143,1.0051428571428571,0.64,0.6385714285714286,6.6194999999999995,0.683155693888946,29.7259614702884,0.7271235811407383,0.6771249117541581,0.6648390483410662,-0.992708874098054,0.12053668025532321,7308.82,16.48,57.379999999999995,974000,haute,transmission,0.10572812774495408
TAMBACOUNDA,2023,41,27.354285714285712,31.337142857142858,24.00857142857143,27.177142857142858,11.33,82.71285714285715,1.9828571428571427,1.0068857142857142,0.6514285714285715,0.6542857142857142,7.332000000000001,0.6423785153209183,28.03225387721575,0.7051396375148422,0.7021242464474482,0.680769326017288,-0.9709418174260521,0.23931566428755738,6601.49,15.34,51.47,974000,haute,transmission,0.09963793318526587
TAMBACOUNDA,2023,42,27.214285714285715,31.57,23.592857142857145,27.075714285714287,0.6,82.83285714285715,2.38,1.0060857142857142,0.6142857142857142,0.6257142857142857,7.023,0.6016013367528906,29.864704791776944,0.683155693888946,0.7271235811407383,0.666447451539078,-0.9350162426854148,0.35460488704253557,2413.75,58.730000000000004,16.48,974000,haute,transmission,0.06482016456755174
TAMBACOUNDA,2023,43,27.262857142857143,32.19571428571429,23.154285714285713,27.244285714285716,3.79,81.21857142857142,2.217142857142857,1.0049,0.5842857142857143,0.5971428571428571,7.8479,0.5772320330795765,31.697155706338133,0.6423785153209183,0.7051396375148422,0.652125577060868,-0.8854560256532101,0.464723172043768,2277.31,11.33,15.34,974000,haute,transmission,0.06287681228554079
TAMBACOUNDA,2023,44,27.745714285714286,33.41857142857143,23.169999999999998,27.68857142857143,11.33,78.42142857142858,2.262857142857143,1.0047142857142857,0.5685714285714286,0.5785714285714285,8.4131,0.5528627294062622,33.08142549019924,0.6016013367528906,0.683155693888946,0.6771249117541581,-0.8229838658936571,0.5680647467311548,7470.4,0.6,58.730000000000004,974000,haute,transmission,0.1047567971760567
TAMBACOUNDA,2023,45,27.064285714285713,35.29714285714286,19.672857142857143,26.00857142857143,0.0,53.6,2.345714285714286,1.0053285714285713,0.5242857142857142,0.5385714285714286,8.514,0.5284934257329481,34.46569527406034,0.5772320330795765,0.6423785153209183,0.7021242464474482,-0.7485107481711011,0.6631226582407952,1797.38,3.79,11.33,974000,haute,transmission,0.04506230839002718
TAMBACOUNDA,2023,46,26.448571428571427,35.825714285714284,18.115714285714287,25.23428571428571,0.01,46.07142857142857,2.7914285714285714,1.0057857142857143,0.48857142857142855,0.5028571428571429,5.3121,0.4737401806286426,36.73076114149131,0.5528627294062622,0.6016013367528906,0.7271235811407383,-0.6631226582407955,0.7485107481711007,513.17,11.33,0.6,974000,haute,transmission,0.030447666115789095
TAMBACOUNDA,2023,47,25.82,34.862857142857145,18.292857142857144,25.685714285714287,0.22,46.199999999999996,2.96,1.0056285714285713,0.4642857142857143,0.47857142857142854,3.1294,0.4189869355243372,36.16177988171495,0.5284934257329481,0.5772320330795765,0.7051396375148422,-0.5680647467311559,0.8229838658936564,894.96,0.0,3.79,974000,haute,seche,0.03348821595788208
TAMBACOUNDA,2023,48,27.29,37.18142857142857,19.235714285714288,27.245714285714286,0.0,41.385714285714286,2.891428571428572,1.0059857142857143,0.4414285714285714,0.4542857142857143,2.0414,0.3924326463605592,35.66232298617923,0.4737401806286426,0.5528627294062622,0.683155693888946,-0.46472317204376834,0.88545602565321,1797.38,0.01,11.33,974000,haute,seche,0.03894081099325443
TAMBACOUNDA,2023,49,26.99857142857143,37.61714285714286,17.958571428571428,26.805714285714284,0.0,30.228571428571428,3.302857142857143,1.0064285714285715,0.42428571428571427,0.43571428571428567,1.1083,0.3658783571967813,36.94857292607557,0.4189869355243372,0.5284934257329481,0.6423785153209183,-0.35460488704253595,0.9350162426854147,441.36,0.22,0.0,974000,haute,seche,0.022025851365819152
TAMBACOUNDA,2023,50,25.3,35.54857142857143,17.095714285714287,25.094285714285714,0.0,27.761428571428574,3.8714285714285714,1.0056428571428573,0.40714285714285714,0.41714285714285715,0.4469,0.3596522084941447,37.91340042086266,0.3924326463605592,0.4737401806286426,0.6016013367528906,-0.2393156642875578,0.970941817426052,442.55,0.0,0.01,974000,haute,seche,0.020381365852405253
TAMBACOUNDA,2023,51,22.244285714285716,30.358571428571427,16.322857142857142,22.05857142857143,0.0,22.28,5.138571428571429,1.0086,0.39571428571428574,0.4057142857142857,0.1341,0.3534260597915081,34.13639641865052,0.3658783571967813,0.4189869355243372,0.5772320330795765,-0.12053668025532363,0.992708874098054,467.69,0.0,0.22,974000,haute,seche,0.01709881735156433
TAMBACOUNDA,2023,52,26.740000000000002,37.951428571428565,17.525714285714287,26.712857142857143,0.0,19.512857142857143,4.317142857142858,1.006757142857143,0.3842857142857143,0.3942857142857143,0.1123,0.3424813359298995,34.43033819627482,0.3596522084941447,0.3924326463605592,0.5528627294062622,6.432490598706546e-16,1.0,441.36,0.0,0.0,974000,haute,seche,0.016613444748321025
TAMBACOUNDA,2024,1,27.035714285714285,37.60857142857143,18.164285714285715,27.208571428571428,0.0,20.34142857142857,3.5914285714285716,1.0068714285714286,0.3757142857142857,0.3842857142857143,0.0228,0.2980870235944757,36.92622455969642,0.3534260597915081,0.3658783571967813,0.5284934257329481,0.12053668025532305,0.992708874098054,293.46,0.0,0.0,1008000,haute,seche,0.01706605183640041
TAMBACOUNDA,2024,2,27.974285714285713,37.69428571428572,19.485714285714288,27.76571428571429,0.0,15.677142857142856,3.4957142857142856,1.0062285714285715,0.37,0.38,0.007,0.2883833312264313,40.249476593960345,0.3424813359298995,0.3596522084941447,0.4737401806286426,0.23931566428755774,0.970941817426052,293.46,0.0,0.0,1008000,haute,seche,0.014971968545791135
TAMBACOUNDA,2024,3,27.99857142857143,37.74571428571429,19.141428571428573,29.131428571428568,0.0,29.568571428571428,3.3714285714285714,1.007442857142857,0.37,0.37,0.0044,0.2786796388583869,38.51084046553033,0.2980870235944757,0.3534260597915081,0.4189869355243372,0.3546048870425356,0.9350162426854148,293.46,0.0,0.0,1008000,haute,seche,0.02188119110668419
TAMBACOUNDA,2024,4,27.117142857142856,36.99428571428571,19.244285714285716,27.76571428571429,0.0,11.755714285714285,5.768571428571429,1.0082142857142857,0.3614285714285714,0.37,0.0012000000000000001,0.27301149292699,38.350557872605336,0.2883833312264313,0.3424813359298995,0.3924326463605592,0.4647231720437685,0.8854560256532099,293.46,0.0,0.0,1008000,haute,seche,0.012796549527114065
TAMBACOUNDA,2024,5,27.327142857142857,36.980000000000004,19.068571428571428,28.024285714285714,0.0,11.83,5.121428571428572,1.0076142857142858,0.36,0.37,0.0,0.2673433469955932,38.19027527968034,0.2786796388583869,0.2980870235944757,0.3658783571967813,0.5680647467311558,0.8229838658936564,293.46,0.0,0.0,1008000,haute,seche,0.012881507395166842
TAMBACOUNDA,2024,6,29.87714285714286,40.417142857142856,20.551428571428573,30.8,0.0,10.154285714285715,4.430000000000001,1.0066857142857144,0.36,0.37,0.0,0.2616752010641964,39.64552405355664,0.27301149292699,0.2883833312264313,0.3596522084941447,0.6631226582407952,0.7485107481711011,293.46,0.0,0.0,1008000,haute,seche,0.012677938767386494
TAMBACOUNDA,2024,7,31.46,41.83,21.815714285714286,32.582857142857144,0.0,10.055714285714286,4.35,1.0050714285714286,0.36,0.37,0.0,0.2508811209017493,37.41557823734198,0.2673433469955932,0.2786796388583869,0.3534260597915081,0.748510748171101,0.6631226582407953,293.46,0.0,0.0,1008000,haute,seche,0.013014552692134782
TAMBACOUNDA,2024,8,28.76571428571429,38.612857142857145,20.198571428571427,30.044285714285714,0.0,9.715714285714286,5.602857142857142,1.005485714285714,0.36,0.37,0.0,0.2400870407393023,38.013641229723945,0.2616752010641964,0.27301149292699,0.3424813359298995,0.8229838658936564,0.5680647467311559,293.46,0.0,0.0,1008000,haute,seche,0.012167213065016084
TAMBACOUNDA,2024,9,30.974285714285713,41.70428571428572,21.285714285714285,32.69857142857143,0.0,9.348571428571429,3.615714285714286,1.003557142857143,0.36,0.37,0.0,0.2363550316611776,36.76505652033061,0.2508811209017493,0.2673433469955932,0.2980870235944757,0.8854560256532099,0.4647231720437686,293.46,0.0,0.0,1008000,haute,seche,0.012531126979235493
TAMBACOUNDA,2024,10,32.18,41.79571428571428,22.937142857142856,34.432857142857145,0.0,15.054285714285713,3.5928571428571425,1.0043,0.36,0.37,0.0,0.2326230225830529,38.51728017572367,0.2400870407393023,0.2616752010641964,0.2883833312264313,0.9350162426854148,0.35460488704253557,293.46,0.0,0.0,1008000,haute,seche,0.015621829475996102
TAMBACOUNDA,2024,11,33.87571428571429,44.05285714285714,24.352857142857143,36.11142857142857,0.0,10.557142857142859,4.194285714285714,1.0040285714285715,0.36,0.37,0.0,0.2336573091106926,40.95479206675116,0.2363550316611776,0.2508811209017493,0.2786796388583869,0.970941817426052,0.23931566428755804,293.46,0.0,0.0,1008000,haute,seche,0.013385454922149265
TAMBACOUNDA,2024,12,32.24285714285714,41.36714285714286,23.50142857142857,34.08428571428571,0.0,18.835714285714285,3.542857142857143,1.0017714285714285,0.36,0.37,0.0,0.2346915956383325,41.84825576128176,0.2326230225830529,0.2400870407393023,0.27301149292699,0.992708874098054,0.120536680255323,293.46,0.0,0.0,1008000,haute,seche,0.01750448049696178
TAMBACOUNDA,2024,13,33.54571428571428,42.17714285714286,25.36285714285714,36.23142857142857,0.0,18.195714285714285,4.184285714285714,1.0034571428571428,0.36,0.37,0.0,0.2357258821659723,42.74171945581236,0.2336573091106926,0.2363550316611776,0.2673433469955932,1.0,-1.6081226496766366e-16,293.46,0.0,0.0,1008000,haute,seche,0.01718687820604464
TAMBACOUNDA,2024,14,35.45142857142857,44.65714285714286,26.43,38.174285714285716,0.0,22.78857142857143,4.367142857142857,1.0017142857142856,0.36,0.37,0.0,0.2339446661470597,42.261551364176,0.2346915956383325,0.2326230225830529,0.2616752010641964,0.992708874098054,-0.1205366802553229,293.46,0.0,0.0,1008000,haute,seche,0.019470309387538347
TAMBACOUNDA,2024,15,36.01285714285714,44.0,27.777142857142856,39.037142857142854,0.01,18.82,3.5885714285714285,1.0020857142857142,0.36,0.37,0.0,0.2321634501281471,40.67719665720184,0.2357258821659723,0.2336573091106926,0.2508811209017493,0.9709418174260521,-0.23931566428755752,293.46,0.0,0.0,1008000,haute,seche,0.017494776801721817
TAMBACOUNDA,2024,16,34.81142857142857,43.784285714285716,25.35571428571429,37.05714285714286,0.0,11.241428571428571,4.281428571428571,1.002557142857143,0.36,0.37,0.0,0.2351104238907669,43.7479486941109,0.2339446661470597,0.2346915956383325,0.2400870407393023,0.9350162426854148,-0.35460488704253545,293.46,0.0,0.0,1008000,haute,seche,0.013726943633295532
TAMBACOUNDA,2024,17,35.15571428571429,43.54857142857143,26.655714285714286,38.129999999999995,0.04,22.768571428571427,3.968571428571429,1.0014,0.36,0.37,0.0,0.2380573976533867,47.59481347275897,0.2321634501281471,0.2357258821659723,0.2363550316611776,0.8854560256532099,-0.4647231720437685,293.46,0.01,0.0,1008000,haute,seche,0.019463429073914334
TAMBACOUNDA,2024,18,37.18142857142857,44.83428571428572,29.327142857142857,39.99857142857143,0.0,19.94857142857143,3.722857142857143,1.0018,0.36,0.37,0.0,0.2414961403273957,45.933692077948834,0.2351104238907669,0.2339446661470597,0.2326230225830529,0.8229838658936565,-0.5680647467311556,293.46,0.0,0.0,1008000,haute,seche,0.018063159305485497
TAMBACOUNDA,2024,19,36.505714285714284,44.86571428571428,27.73,39.40857142857143,0.0,24.85571428571429,3.768571428571429,1.0010428571428573,0.36,0.37,0.0,0.2449348830014048,40.57912512703541,0.2380573976533867,0.2321634501281471,0.2336573091106926,0.7485107481711013,-0.663122658240795,294.25,0.04,0.01,1008000,haute,seche,0.020516779159970633
TAMBACOUNDA,2024,20,35.730000000000004,43.424285714285716,27.830000000000002,39.04571428571428,0.06,27.215714285714284,4.08,1.0027857142857142,0.36,0.37,0.0,0.2593730642844409,42.28607501436054,0.2414961403273957,0.2351104238907669,0.2346915956383325,0.6631226582407952,-0.7485107481711012,293.46,0.0,0.0,1008000,haute,seche,0.021691607947948607
TAMBACOUNDA,2024,21,36.64714285714285,44.40571428571429,28.674285714285713,39.75857142857143,0.0,27.849999999999998,4.207142857142857,1.0029714285714284,0.36,0.37,0.0,0.273811245567477,43.99302490168567,0.2449348830014048,0.2380573976533867,0.2357258821659723,0.5680647467311558,-0.8229838658936564,296.6,0.0,0.04,1008000,haute,seche,0.0220577097599214
TAMBACOUNDA,2024,22,34.92285714285715,42.00714285714286,28.127142857142854,37.40428571428571,7.31,32.660000000000004,3.6557142857142857,1.0049571428571429,0.3671428571428571,0.37,0.0076,0.2882494268505131,37.57156233501024,0.2593730642844409,0.2414961403273957,0.2339446661470597,0.46472317204376906,-0.8854560256532096,293.46,0.06,0.0,1008000,haute,seche,0.02442146669452211
TAMBACOUNDA,2024,23,34.43571428571428,42.324285714285715,27.034285714285716,36.96142857142858,50.48,32.46857142857143,4.274285714285714,1.0049285714285714,0.37,0.3757142857142857,0.1342,0.359504168534338,35.341866001042185,0.273811245567477,0.2449348830014048,0.2321634501281471,0.35460488704253584,-0.9350162426854147,293.46,0.0,0.0,1008000,haute,seche,0.024379408257414633
TAMBACOUNDA,2024,24,32.809999999999995,38.93571428571429,27.412857142857145,34.70857142857143,13.92,51.32142857142857,4.272857142857143,1.0047285714285714,0.4,0.3971428571428572,0.5318,0.4307589102181628,32.550866075355955,0.2882494268505131,0.2593730642844409,0.2351104238907669,0.23931566428755766,-0.970941817426052,298.17,7.31,0.06,1008000,haute,seche,0.033870805341493025
TAMBACOUNDA,2024,25,32.12428571428571,38.07714285714286,26.90142857142857,33.74714285714286,29.33,57.60285714285715,3.71,1.0049142857142856,0.4228571428571429,0.42,1.1597,0.479439182091996,29.58497800616478,0.359504168534338,0.273811245567477,0.2380573976533867,0.12053668025532308,-0.992708874098054,293.46,50.48,0.0,1008000,haute,transmission,0.03697219106120055
TAMBACOUNDA,2024,26,32.262857142857136,38.635714285714286,26.93285714285714,33.652857142857144,4.18,52.78857142857142,4.094285714285714,1.0043285714285715,0.4057142857142857,0.4128571428571428,0.5801000000000001,0.5281194539658293,32.15839047809475,0.4307589102181628,0.2882494268505131,0.2414961403273957,-3.216245299353273e-16,-1.0,866.86,13.92,7.31,1008000,haute,transmission,0.041886461241179805
TAMBACOUNDA,2024,27,30.367142857142856,35.17,26.37857142857143,31.46,28.32,65.75428571428571,4.564285714285715,1.0051857142857143,0.40857142857142853,0.41000000000000003,0.4266,0.5308365394074717,28.809080755568,0.479439182091996,0.359504168534338,0.2449348830014048,-0.12053668025532283,-0.992708874098054,4253.14,29.33,50.48,1008000,haute,transmission,0.09088291712215053
TAMBACOUNDA,2024,28,29.424285714285713,34.51571428571429,25.32,30.267142857142858,55.49,73.05,3.37,1.0057857142857143,0.4585714285714286,0.4471428571428571,2.3712999999999997,0.5335536248491141,30.32731833496119,0.5281194539658293,0.4307589102181628,0.2593730642844409,-0.23931566428755746,-0.9709418174260521,1385.35,4.18,13.92,1008000,haute,transmission,0.05790551332059948
TAMBACOUNDA,2024,29,28.641428571428573,32.90571428571429,25.324285714285715,29.254285714285714,23.78,79.15428571428572,3.7971428571428567,1.0063285714285715,0.4828571428571428,0.47714285714285715,3.4539,0.5362707102907565,31.84555591435438,0.5308365394074717,0.479439182091996,0.273811245567477,-0.3546048870425356,-0.9350162426854148,2594.12,28.32,29.33,1008000,haute,transmission,0.07608115673596673
TAMBACOUNDA,2024,30,28.795714285714286,33.30571428571428,25.327142857142857,29.502857142857145,10.32,77.06428571428572,4.065714285714286,1.0069142857142857,0.4685714285714285,0.47000000000000003,3.1543,0.5925897404778004,27.321468790566467,0.5335536248491141,0.5281194539658293,0.2882494268505131,-0.46472317204376806,-0.8854560256532101,621.34,55.49,4.18,1008000,haute,transmission,0.05009965490871689
TAMBACOUNDA,2024,31,29.047142857142855,33.77571428571429,25.38714285714286,29.997142857142855,50.67,75.51714285714286,4.04,1.0050571428571429,0.46,0.4614285714285714,3.1982,0.6489087706648445,28.219430992916244,0.5362707102907565,0.5308365394074717,0.359504168534338,-0.5680647467311556,-0.8229838658936565,2514.89,23.78,28.32,1008000,haute,transmission,0.07345191993057051
TAMBACOUNDA,2024,32,27.447142857142858,30.945714285714285,24.55857142857143,27.595714285714287,50.260000000000005,85.27,3.4457142857142857,1.0054571428571428,0.5314285714285715,0.5171428571428571,6.665,0.6648390483410662,29.51088457444185,0.5925897404778004,0.5335536248491141,0.4307589102181628,-0.663122658240795,-0.7485107481711013,4646.12,10.32,55.49,1008000,haute,transmission,0.10494943845382729
TAMBACOUNDA,2024,33,27.560000000000002,31.505714285714284,24.548571428571428,27.771428571428572,30.490000000000002,83.57000000000001,4.145714285714286,1.0051714285714286,0.5157142857142858,0.5185714285714286,7.8497,0.680769326017288,21.32423965920168,0.6489087706648445,0.5362707102907565,0.479439182091996,-0.7485107481711011,-0.6631226582407952,2158.78,50.67,23.78,1008000,haute,transmission,0.07259483533334275
TAMBACOUNDA,2024,34,27.58142857142857,31.222857142857144,24.495714285714286,27.745714285714286,88.91,86.05714285714285,2.5814285714285714,1.0056285714285713,0.5728571428571428,0.5614285714285714,9.0803,0.666447451539078,26.79702831813453,0.6648390483410662,0.5925897404778004,0.5281194539658293,-0.8229838658936564,-0.5680647467311559,1102.97,50.260000000000005,10.32,1008000,haute,transmission,0.060435122126975487
TAMBACOUNDA,2024,35,27.624285714285715,31.38714285714286,24.62857142857143,27.752857142857145,25.0,85.72285714285714,3.427142857142857,1.0056142857142858,0.5571428571428572,0.562857142857143,10.0515,0.652125577060868,25.38033481570377,0.680769326017288,0.6489087706648445,0.5308365394074717,-0.8854560256532096,-0.4647231720437691,4268.04,30.490000000000002,50.67,1008000,haute,transmission,0.10041378122736057
TAMBACOUNDA,2024,36,27.15857142857143,30.981428571428573,24.33285714285714,27.264285714285712,18.05,85.10714285714286,3.7671428571428573,1.0043428571428572,0.5514285714285715,0.5542857142857144,9.8718,0.6771249117541581,25.11864050967949,0.666447451539078,0.6648390483410662,0.5335536248491141,-0.9350162426854147,-0.3546048870425359,4235.88,88.91,50.260000000000005,1008000,haute,transmission,0.09960238879343444
TAMBACOUNDA,2024,37,27.072857142857142,30.294285714285714,24.407142857142855,26.98,78.36999999999999,88.06714285714285,2.4914285714285715,1.0060428571428572,0.5685714285714286,0.5642857142857143,6.0674,0.7021242464474482,24.856946203655223,0.652125577060868,0.680769326017288,0.5362707102907565,-0.970941817426052,-0.23931566428755774,2685.11,25.0,30.490000000000002,1008000,haute,transmission,0.08140265571900317
TAMBACOUNDA,2024,38,27.02285714285714,30.37,24.12714285714286,27.09,76.03999999999999,86.77714285714286,2.61,1.0048857142857144,0.6185714285714285,0.61,10.0148,0.7271235811407383,27.77925538490081,0.6771249117541581,0.666447451539078,0.5925897404778004,-0.992708874098054,-0.12053668025532356,7267.6,18.05,88.91,1008000,haute,transmission,0.13889031586862102
